ID,bydel,vejid,vejnavn,frastation,tilstation,hastighed,anb_hastig
6572,Bispebjerg,1016164000000,Rådvadsvej,813,1594,50,0
6573,Bispebjerg,1017088000000,Støvnæs Allé,269,634,50,0
6574,Bispebjerg,1017880300000,Utterslev Torv,149,345,50,0
6575,Bispebjerg,1016688000000,Sokkelundsvej,86,315,50,30
6491,Nørrebro,1010068020000,Ahornsgade,0,44,50,0
6577,Bispebjerg,1015804000000,Rentemestervej,681,1011,50,0
6579,Valby,1017312000000,Søndre Fasanvej,0,156,50,0
6581,Amager Vest,1011638000000,Erik Eriksens Gade,0,137,50,0
6583,Nørrebro,1011744000000,Fenrisgade,0,93,50,0
6584,Vesterbro-Kongens Enghave,1017888000000,Wagnersvej,0,294,40,30
6585,Valby,1014132000000,Langagervej,0,780,50,0
6586,Vesterbro-Kongens Enghave,1017443000000,Tietgensbroen,0,129,50,0
6587,Amager Vest,1015644000000,Præstemarksvej,0,196,50,30
6589,Bispebjerg,1011488000000,Ellebakken,0,36,50,0
6350,Valby,1011414000000,Ebbe Rodes Allé,0,86,40,0
6591,Østerbro,1015920000000,Rosendalsgade,0,118,50,0
6592,Østerbro,1018564000000,H.P. Ørums Gade,0,249,50,30
6614,Valby,1010180000000,Annexstræde,85,179,50,0
6593,Østerbro,1014143600000,Langelinie Allé,0,69,40,0
6594,Brønshøj-Husum,1014724000000,Merløsevej,0,598,50,0
6596,Vanløse,1016099520000,Rødkilde Plads,0,235,50,0
6597,Vanløse,1013120060000,Hvidkildevej,0,74,50,0
6599,Amager Øst,1013324000000,Jacob Holms Gade,0,79,50,0
6600,Brønshøj-Husum,1010392000000,Basnæsvej,0,187,50,0
6601,Vesterbro-Kongens Enghave,1012368000000,Grønrisvej,0,136,40,0
6602,Indre By,1018076000000,Ved Langebro,0,212,50,0
6603,Vanløse,1012608000000,Hanstholmvej,0,203,50,30
6604,Amager Øst,1011232000000,Dalslandsgade,0,266,50,0
6605,Valby,1017912000000,Valby Langgade,1243,3242,50,0
6606,Valby,1014824000000,Mosedalvej,74,299,50,0
6608,Valby,1011200000000,Cæciliavej,278,316,50,40
6609,Valby,1011200000000,Cæciliavej,316,413,50,0
6610,Valby,1010596000000,Blankavej,309,342,50,40
6611,Valby,1010596000000,Blankavej,342,444,50,0
6466,Valby,1014072090000,Kærskiftevej,0,195,50,30
6467,Valby,1014716000000,Mellemtoftevej,0,181,50,30
6468,Østerbro,1010240000000,Askøgade,0,120,40,0
6469,Nørrebro,1010064000000,Ahlmannsgade,0,67,50,30
6471,Amager Vest,1015902000000,Romsdalsgade,0,123,50,0
6473,Østerbro,1017850400000,Unicef Plads,0,126,50,0
6474,Vanløse,1010976000000,Bygholmvej,0,396,50,30
6492,Amager Vest,1012336000000,Grønjordsvej,0,333,50,0
6493,Valby,1010254000000,Asta Nielsen Strædet,0,130,50,0
6494,Nørrebro,1017948000000,Valkyriegade,0,255,50,0
6496,Nørrebro,1017336010000,Tagensvej,0,117,50,0
6195,Vesterbro-Kongens Enghave,1016412010000,Sjælør Boulevard,0,329,40,0
6230,Østerbro,1017644000000,Trianglen,0,98,50,0
6231,Indre By,1013348400000,Jarmers Plads,0,"95,15",50,0
6433,Amager Vest,1010119010000,Amagermotorvejen,61628,63121,90,0
6434,Valby,1015408030000,Panumsvej,0,122,50,0
6435,Indre By,1014024310000,Kultorvet,0,42,15,0
6436,Bispebjerg,1018112000000,Ved Vigen,0,318,50,0
6405,Amager Vest,1013912000000,Kornskyldvej,0,254,50,0
6437,Amager Vest,1018484000000,Våningsvej,0,145,50,0
6439,Amager Øst,1012512000000,Hagbardvej,0,248,40,0
6440,Amager Øst,1013196000000,Højdevej,0,442,50,0
6475,Amager Vest,1010108000000,Amagerbrogade,0,3413,50,0
6476,Brønshøj-Husum,1011400000000,Dyssevænget,0,767,50,30
6477,Indre By,1016992000000,Strandgade,0,451,40,0
6478,Indre By,1011728000000,Farvergade,0,118,40,0
6479,Amager Øst,1010200000000,Arabiensvej,0,271,50,0
6480,Vanløse,1012468000000,Gyvelvej,0,82,50,0
6481,Indre By,1013348350000,Jarmers Plads,0,48,50,0
6486,Bispebjerg,1010984000000,Bygmestervej,0,298,50,0
6487,Amager Øst,1013112000000,Hveensvej,0,205,50,0
6488,Amager Øst,1010076000000,Albaniensgade,0,107,50,0
6490,Bispebjerg,1011780000000,Firkløvervej,0,276,50,30
6441,Nørrebro,1012268000000,Gormsgade,0,164,50,0
6442,Indre By,1018208000000,Vester Farimagsgade,0,657,50,0
6443,Østerbro,1011708000000,Fakse Tværgade,0,41,50,0
6444,Østerbro,1017156000000,Svendborggade,0,126,50,0
6445,Vanløse,1011360000000,Dronninglundvej,0,191,50,0
6446,Valby,1014796000000,Molbechsvej,0,185,50,30
6216,Amager Øst,1013704000000,Kirsten Kimers Vej,0,114,40,0
6217,Østerbro,1016720000000,Solvænget,0,240,50,30
6218,Valby,1015587000000,Poul Reumerts Vej,0,153,40,0
6219,Amager Vest,1017076000000,Sturlasgade,0,288,50,0
6220,Nørrebro,1015744000000,Ravnsborggade,0,268,40,0
6234,Brønshøj-Husum,1017952000000,Vallekildevej,0,331,50,0
6225,Bispebjerg,1012420000000,Gulkløvervej,0,226,50,30
6226,Amager Vest,1013504000000,Kaktusvej,0,290,50,0
6227,Valby,1011166000000,Clara Pontoppidans Vej,0,218,40,0
6270,Vesterbro-Kongens Enghave,1016776000000,Spontinisvej,0,635,40,0
6271,Amager Øst,1018024010000,Ved Amagerbanen,0,112,50,0
6272,Nørrebro,1013236020000,Hørsholmsgade,0,66,50,0
6273,Østerbro,1012968000000,Holbækgade,0,78,50,0
6274,Bispebjerg,1015500000000,Peter Rørdams Vej,0,324,50,0
6275,Vesterbro-Kongens Enghave,1012740000000,Heilsgade,0,52,50,0
6406,Amager Vest,1018256000000,Vestmannagade,0,72,50,0
7521,Amager Vest,1018541000000,Ørestads Boulevard,0,6078,50,0
6222,Nørrebro,1014236010000,Lersø Parkallé,0,34,50,0
6223,Brønshøj-Husum,1013308000000,Islevhusvej,0,1281,50,0
6224,Indre By,1010229000000,Arsenalvej,0,198,50,0
6228,Østerbro,1016744000000,Sorøgade,0,61,50,0
6232,Nørrebro,1014744000000,Midgårdsgade,0,130,50,0
7520,Amager Vest,1018541000000,Ørestads Boulevard,0,6078,60,0
6298,Valby,1011248000000,Damsbo Vænge,0,113,50,0
7522,Amager Vest,1015384000000,Oxford Allé,116,562,50,30
6233,Amager Vest,1016504300000,Skotlands Plads,0,119,50,40
6276,Indre By,1010476000000,Bernstorffsgade,0,850,50,0
6278,Valby,1018680000000,Ålholmvej,0,806,50,0
6305,Indre By,1018252000000,Vester Voldgade,0,230,50,0
6279,Indre By,1011262000000,Danneskiold-Samsøes Allé,0,775,50,0
6280,Valby,1012600000000,Hansstedvej,0,93,50,30
6281,Indre By,1014296000000,Lille Søndervoldstræde,0,74,40,0
6283,Amager Vest,1017828000000,Ulrik Birchs Allé,0,467,50,30
6285,Brønshøj-Husum,1013648000000,Kildebrøndevej,0,22,50,0
6286,Amager Vest,1011106000000,J.C.Christensens Gade,0,84,50,0
6288,Amager Øst,1011308000000,Donaugade,0,136,50,0
6289,Indre By,1016972000000,Stormgade,0,310,50,0
6290,Nørrebro,1012412300000,Guldbergs Plads,0,68,50,30
6291,Indre By,1010128000000,Amaliegade,0,260,40,0
6292,Brønshøj-Husum,1018644000000,Åfløjen,0,85,50,0
6293,Bispebjerg,1014460000000,Lygten,0,832,50,0
6294,Amager Vest,1011176000000,Clematisvej,0,308,50,0
6408,Indre By,1015280000000,Olfert Fischers Gade,0,433,40,0
6295,Brønshøj-Husum,1018428000000,Voldfløjen,0,230,30,0
6296,Østerbro,1015372310000,Ove Rodes Plads,0,63,50,30
6297,Vanløse,1018632020000,Åbjergvej,0,88,50,30
6299,Nørrebro,1013732000000,Kleinsgade,0,119,50,0
6300,Brønshøj-Husum,1017532000000,Toften,0,78,50,30
6301,Nørrebro,1011840000000,Florsgade,0,99,50,30
6302,Indre By,1012540000000,Hallinsgade,0,140,50,15
6303,Vesterbro-Kongens Enghave,1016784000000,Olivia Nielsens Gade,0,194,50,0
6307,Østerbro,1013420000000,Johan Svendsens Vej,0,215,50,0
6309,Amager Vest,1012806000000,Hemsedalsgade,0,94,50,0
6311,Vanløse,1010496000000,Birkagervej,0,240,50,0
6312,Valby,1010724800000,Borghaven,32,69,40,0
6314,Bispebjerg,1011272000000,Danstrupvej,0,315,50,0
6393,Amager Vest,1015384020000,Oxford Allé,0,106,50,30
6394,Vanløse,1016216000000,Sandhøjen,0,278,50,0
6395,Amager Vest,1011442010000,Edvard Thomsens Vej,0,64,50,0
6396,Amager Vest,1013192000000,Højdevangs Allé,0,460,50,0
6398,Valby,1017832000000,Ulriksdalvej,0,179,50,0
6399,Valby,1017528310000,Toftegårds Plads,0,93,50,0
6402,Valby,1018316000000,Vigerslevstræde,0,222,50,30
6403,Indre By,1014024300000,Kultorvet,0,78,15,0
6308,Østerbro,1013610000000,Kattegatvej,0,784,50,0
6304,Indre By,1010198300000,Applebys Plads,0,122,50,0
6407,Valby,1011082000000,Carl Th. Dreyers Vej,0,259,50,30
6409,Indre By,1011872000000,Folke Bernadottes Allé,0,584,50,0
6413,Brønshøj-Husum,1014524000000,Lærkebakken,0,95,50,0
6414,Vesterbro-Kongens Enghave,1018822000000,Dexter Gordons Vej,0,209,50,0
6415,Amager Øst,1010120060000,Amager Strandvej,92,719,40,0
6416,Nørrebro,1014448000000,Lundtoftegade,0,895,50,0
6417,Valby,1013028010000,Horsekildevej,0,148,50,0
6418,Østerbro,1015876000000,Ringstedgade,0,106,50,0
6419,Bispebjerg,1011536000000,Emdrup Kærvej,0,201,50,0
6420,Amager Øst,1017748000000,Tyrolsgade,0,221,50,0
6421,Amager Øst,1012152000000,Geislersgade,0,152,50,0
6422,Valby,1018676310000,Ålholm Plads,0,85,50,0
6424,Brønshøj-Husum,1011668000000,Eskildstrupvej,0,145,50,0
6425,Bispebjerg,1011868000000,Folevadsvej,0,348,50,0
6353,Østerbro,1015832000000,Ribegade,0,287,50,0
6354,Valby,1016716020000,Solskrænten,0,68,50,30
6355,Valby,1015032000000,Nordre Allé,0,201,50,30
6356,Østerbro,1018580040000,Østerbrogade,0,62,50,0
6429,Bispebjerg,1016688000000,Sokkelundsvej,0,86,50,0
6430,Vanløse,1013425000000,Jordbærvej,0,38,50,0
6431,Østerbro,1018356070000,Willemoesgade,0,39,50,0
6315,Indre By,1014748000000,Mikkel Bryggers Gade,0,101,15,0
6317,Brønshøj-Husum,1010564000000,Bjergmarksvej,0,151,50,0
6236,Vanløse,1011552000000,Enebærvej,0,143,50,30
6318,Indre By,1012964000000,Holbergsgade,0,387,40,0
6319,Amager Øst,1018488000000,Yderlandsvej,0,377,50,0
6321,Amager Øst,1018404000000,Wittenberggade,0,196,50,30
6322,Nørrebro,1012048000000,Fælledvejens passage,0,93,0,0
6325,Indre By,1010856000000,Brobergsgade,0,129,40,0
6326,Nørrebro,1012604000000,Hans Tavsens Gade,0,197,15,0
6327,Amager Øst,1018542000000,Øresund Parkvej,0,291,20,0
6328,Bispebjerg,1019801000000,Bro Over Lyngbyvej,0,63,50,0
5060,Østerbro,1012724000000,Hedemannsgade,0,77,40,0
6329,Amager Øst,1013340000000,Jansvej,0,93,50,30
6331,Brønshøj-Husum,1017140000000,Svanestien,0,208,50,0
6332,Bispebjerg,1011048000000,Børskovvej,0,187,50,0
6381,Amager Vest,1016344000000,Shetlandsgade,0,80,50,0
6334,Amager Vest,1010972000000,Byagervej,0,103,50,0
6336,Vanløse,1012328000000,Grøndals Parkvej,0,2540,50,0
6337,Nørrebro,1016248310000,Sankt Hans Torv,0,56,50,0
6338,Valby,1010184010000,Ansgars Allé,0,46,50,0
6339,Vanløse,1016208000000,Sandbygårdsvej,0,278,50,0
6340,Brønshøj-Husum,1011012000000,Bytinget,0,83,50,30
6263,Østerbro,1017640000000,Trepkasgade,0,123,50,0
6264,Amager Øst,1010808020000,Bredegrund,0,74,50,0
6341,Indre By,1013832000000,Kompagnistræde,0,286,15,0
6343,Amager Vest,1016005000000,Rued Langgaards Vej,0,342,50,0
6344,Brønshøj-Husum,1010772000000,Botoftevej,0,90,50,0
6345,Østerbro,1012800000000,Helsingborggade,0,244,40,0
6346,Østerbro,1016840000000,Steen Billes Gade,0,80,50,0
6347,Amager Vest,1014228000000,Lerfosgade,0,142,50,0
6348,Indre By,1015924000000,Rosengade,0,114,40,0
6349,Amager Øst,1016904000000,Sternberggade,0,80,50,0
6351,Brønshøj-Husum,1012504000000,Gåseurtvej,0,181,50,0
6352,Indre By,1012104000000,Gammel Mønt,0,202,40,0
4869,Nørrebro,1010248510000,Asnæsgade (nordlige),0,56,50,0
6357,Amager Vest,1011368000000,Dublinvej,0,457,50,0
6358,Vesterbro-Kongens Enghave,1010308000000,Bagerstræde,0,120,50,0
6359,Vesterbro-Kongens Enghave,1011812800000,Flensborggade,186,386,50,0
6360,Vesterbro-Kongens Enghave,1011640000000,Eriksgade,0,98,50,0
6362,Vesterbro-Kongens Enghave,1011792000000,Fiskerihavnsgade,0,340,50,0
6363,Østerbro,1012592300000,Hans Knudsens Plads,116,170,40,0
6364,Amager Vest,1014252000000,Liflandsgade,0,115,50,0
6366,Amager Øst,1014244000000,Liden Gunvers Vej,0,215,40,0
6367,Brønshøj-Husum,1010988000000,Bygårdstræde,0,452,50,30
6261,Brønshøj-Husum,1012252000000,Glumsøvej,0,452,50,0
6368,Vanløse,1017732000000,Tybjergvej,0,1025,50,0
6369,Nørrebro,1015192010000,Nørrebrogade,0,41,40,0
6370,Østerbro,1012568000000,Hammershusgade,0,169,50,0
6373,Vesterbro-Kongens Enghave,1013520030V01,Kalvebod Brygge,0,524,50,0
6375,Amager Øst,1011878000000,Forlandet,0,400,50,40
6376,Vanløse,1016420000000,Skalbakken,0,140,50,0
6377,Bispebjerg,1017380000000,Theklavej,0,201,50,0
6378,Bispebjerg,1010572000000,Bjergvænget,0,249,50,0
6379,Bispebjerg,1012284000000,Gravervænget,0,192,30,0
6380,Amager Øst,1013792000000,Kløvermarksvej,0,1493,50,0
6382,Brønshøj-Husum,1018532000000,Ærtevej,0,270,50,0
6383,Brønshøj-Husum,1011016000000,Byvangen,0,154,50,30
6384,Vesterbro-Kongens Enghave,1012712000000,Haydnsvej,0,64,0,0
6385,Indre By,1014140000000,Langebrogade,0,491,50,0
6386,Amager Vest,1017108310000,Sundbyvester Plads,0,143,50,0
6387,Amager Vest,1013628000000,Kentiavej,0,241,50,0
6388,Valby,1017520000000,Toftebakkevej,0,25,50,30
6390,Indre By,1016152310000,Rådhuspladsen,0,238,50,0
6391,Vanløse,1018640000000,Ådalsvej,0,447,50,30
6235,Nørrebro,1012856000000,Hermodsgade,0,342,50,0
6237,Nørrebro,1012620000000,Haraldsgade,0,1119,50,0
6238,Østerbro,1015956000000,Rosenvængets Sideallé,0,101,50,0
6239,Amager Vest,1013676000000,Kingstonvej,0,139,50,0
6240,Amager Vest,1015036000000,Nordre Digevej,0,699,50,0
6241,Amager Vest,1015572000000,Portlandsvej,0,227,50,0
6243,Nørrebro,1013040320000,Hothers Plads,0,125,50,0
6244,Østerbro,1010346000000,Baltikavej,0,490,50,0
6245,Nørrebro,1014236030000,Lersø Parkallé,0,446,50,30
6246,Østerbro,1018580100000,Østerbrogade,0,89,50,0
6247,Indre By,1012364030000,Grønningen,0,33,50,0
6248,Indre By,1011884000000,Fortunstræde,0,111,40,0
5256,Vesterbro-Kongens Enghave,1010236000000,Asger Rygs Gade,0,161,50,0
6249,Amager Øst,1012776000000,Helikonsvej,0,327,50,30
6250,Valby,1014072030000,Kærskiftevej,0,26,50,30
6251,Amager Vest,1018543060000,Øresundsmotorvejen,64198,64778,50,0
6252,Østerbro,1016256400000,Sankt Jakobs Plads,0,30,50,0
6253,Vanløse,1017696000000,Tulipanvej,0,213,50,30
6254,Vanløse,1017992000000,Vanløsehøj,0,182,50,0
6257,Indre By,1011478020000,Ekvipagemestervej,0,320,50,0
6258,Brønshøj-Husum,1011008000000,Bystævnet,13,490,50,0
6259,Nørrebro,1010632300000,Blågårds Plads,0,102,50,0
6260,Amager Vest,1018541030000,Ørestads Boulevard,0,52,50,0
6262,Amager Øst,1015588600000,Prags Boulevard (Rundkørsel),0,128,50,0
6265,Nørrebro,1015748000000,Ravnsborg Tværgade,0,113,40,0
6266,Brønshøj-Husum,1014052000000,Kyringevej,0,149,50,30
6267,Vesterbro-Kongens Enghave,1012702800000,Havneholmen,95,197,50,40
6268,Nørrebro,1015604000000,Prinsesse Charlottes Gade,0,59,50,0
6269,Amager Vest,1011836000000,Floridavej,0,182,50,30
6197,Indre By,1016156000000,Rådhusstræde,0,143,40,0
6198,Amager Øst,1014472000000,Lynettevej,0,76,50,0
6199,Nørrebro,1010244000000,Asminderødgade,0,159,50,0
6200,Indre By,1015928000000,Rosengården,0,120,40,0
6201,Valby,1014824000000,Mosedalvej,0,59,50,0
6203,Nørrebro,1013016000000,Hornbækgade,0,124,50,0
5540,Amager Øst,1016368000000,Signelilvej,0,232,40,0
6204,Vanløse,1015012000000,Nordbyvej,0,311,50,0
6205,Indre By,1013348320000,Jarmers Plads,0,91,50,0
6206,Nørrebro,1011700000000,Fafnersgade,0,101,50,0
6210,Nørrebro,1014768000000,Mimersgade,0,361,50,40
6211,Amager Vest,1013836000000,Kongedybet,0,340,50,0
6212,Indre By,1016320000000,J. A. Schwartz Gade,0,141,50,15
6213,Amager Øst,1015548000000,Polensgade,0,493,50,0
6214,Vanløse,1014432000000,Lundgærdet,0,99,50,0
6215,Indre By,1013852310000,Kongens Nytorv,0,102,40,0
4812,Valby,1013696000000,Kirsebærhaven,0,121,40,0
4813,Amager Øst,1010056000000,Agnetevej,0,357,40,0
7507,Vesterbro-Kongens Enghave,1011492000000,Ellebjergvej,0,1307,60,0
4816,Amager Øst,1016768000000,Spartavej,0,276,50,30
5025,Vanløse,1016020000000,Rundholmen,0,209,50,30
4818,Bispebjerg,1011616000000,Engsvinget,0,685,50,0
4819,Østerbro,1018356050000,Willemoesgade,0,44,50,30
4822,Østerbro,1013964000000,Kristineberg,0,138,40,0
4823,Amager Vest,101854111A000,Ørestads Boulevard,0,110,50,0
4824,Vanløse,1015683000000,Rabarbervej,0,98,50,0
4825,Amager Vest,1011296000000,Derbyvej,0,208,50,30
4827,Nørrebro,1015232000000,Odinsgade,0,171,50,0
7506,Vesterbro-Kongens Enghave,1011492000000,Ellebjergvej,0,1307,50,0
5516,Bispebjerg,1014412000000,Lundebakken,0,165,50,0
5257,Bispebjerg,1011312000000,Dortheavej,0,499,50,0
5258,Amager Vest,1018568000000,Øselsgade,0,105,50,0
5259,Nørrebro,1010780000000,Bragesgade,0,238,50,30
5260,Amager Vest,1018508000000,Æblestien,0,63,50,0
5261,Nørrebro,1013236000000,Hørsholmsgade,0,395,50,0
5262,Valby,1010924000000,Brøndkærvej,0,128,50,0
5263,Valby,1018692000000,Aarestrupsvej,0,208,50,0
5264,Amager Øst,1012976000000,Hollands Allé,0,234,50,30
5265,Østerbro,1014984000000,Niels W. Gades Gade,0,47,40,0
5266,Amager Vest,1014028000000,Kurlandsgade,0,293,50,0
5267,Vanløse,1014784000000,Mirabellevej,0,180,50,30
5268,Bispebjerg,1018460000000,Væbnervej,0,47,50,0
5269,Vesterbro-Kongens Enghave,1014008000000,Krusågade,0,289,50,0
5270,Valby,1016548000000,Skyggelundsvej,0,295,50,0
5271,Amager Øst,1013704800000,Kirsten Kimers Vej,115,446,40,0
5273,Amager Vest,1014592000000,Majrosevej,0,128,50,0
4932,Valby,1012848300000,Herman Bangs Plads,0,112,50,0
5289,Indre By,1016272800000,Sankt Pauls Gade,190,385,40,0
5290,Østerbro,1010720800000,Borgervænget,722,1031,40,0
5291,Østerbro,1012620020000,Haraldsgade,0,43,50,0
5295,Indre By,1014222000000,Leo Mathisens Vej,0,97,50,0
5296,Indre By,1012116300000,Gammeltorv,0,132,40,0
5297,Vanløse,1016452020000,Skibelundvej,0,54,50,0
5298,Nørrebro,1012432000000,Gunhildsgade,0,84,50,0
5299,Amager Øst,1015912800000,Roselillevej,614,681,40,0
5300,Amager Vest,1017196020000,Svinget,0,88,50,30
7204,Østerbro,1010468000000,Berggreensgade,43,84,40,30
5301,Amager Øst,1014492000000,Lyongade,0,425,50,0
5302,Amager Vest,1011316000000,Dovregade,0,80,50,0
5303,Amager Vest,1018541170000,Ørestads Boulevard,0,147,50,0
5304,Østerbro,1017276000000,Sølundsvej,0,112,40,0
5307,Amager Vest,1013388000000,Jens Warmings Vej,0,259,50,30
4846,Amager Vest,1010588000000,Bjørneklovej,0,135,50,0
4849,Amager Vest,1016668000000,Snorresgade,0,379,50,0
4850,Vesterbro-Kongens Enghave,1011980000000,Freundsgade,0,77,15,0
4851,Vanløse,1017988000000,Vanløse Byvej,0,599,50,0
4852,Valby,1017300000000,Søndervangs Allé,0,726,40,0
4853,Østerbro,1016268300000,Sankt Kjelds Plads,0,132,50,0
4854,Østerbro,1010468000000,Berggreensgade,0,43,15,0
4855,Valby,1013720000000,Kjærstrupvej,0,56,50,0
4856,Amager Øst,1015396050000,Pallesvej,0,82,40,0
4828,Amager Vest,1012808000000,Hendonvej,0,410,50,30
7682,Indre By,1018252800000,Vester Voldgade,230,863,50,30
5026,Amager Øst,1017504000000,Tjørnerækken,0,98,50,0
5027,Indre By,1014288000000,Lille Kongensgade,0,218,40,0
5028,Valby,1010650000000,Bodil Ipsens Vej,0,96,40,0
5033,Indre By,1011478000000,Ekvipagemestervej,0,248,50,0
5274,Indre By,1012680310000,Hauser Plads,0,57,40,30
5715,Amager Øst,1010120010000,Amager Strandvej,0,265,50,0
5716,Østerbro,1013432000000,Juliane Maries Vej,0,503,40,0
5543,Bispebjerg,1018344000000,Vilhelm Birkedals Vej,0,125,50,0
5717,Nørrebro,1011873300000,Folmer Bendtsens Plads,0,180,50,0
5718,Amager Øst,1011620030000,Engvej,0,33,40,0
5719,Valby,1011660000000,Eschrichtsvej,0,148,50,30
5721,Nørrebro,1015380000000,Overskæringen,0,87,50,0
5722,Bispebjerg,1017684800000,Tuborgvej,878,2562,60,0
5723,Vesterbro-Kongens Enghave,1013816000000,P. Knudsens Gade,0,728,50,0
5510,Vanløse,1010376310000,Bangsbo Plads,0,84,50,0
5511,Amager Vest,1010232010000,Artillerivej,0,106,50,0
5512,Vesterbro-Kongens Enghave,1016288020000,Saxogade,0,46,50,0
5513,Amager Øst,1011156000000,Christian Svendsens Gade,0,91,50,0
5515,Vesterbro-Kongens Enghave,1013168020000,Händelsvej,0,72,40,0
5517,Brønshøj-Husum,1010936000000,Brønshøjholms Allé,0,57,50,0
5518,Brønshøj-Husum,1017804000000,Tåstrupvej,0,136,50,0
5521,Brønshøj-Husum,1013916000000,Korsager Allé,0,142,50,30
5522,Amager Øst,1013316000000,Italiensvej,0,825,50,0
5523,Østerbro,1011436000000,Edvard Griegs Gade,0,219,40,0
5524,Bispebjerg,1010740000000,Borgskrivervej,0,126,50,0
5525,Brønshøj-Husum,1010940000000,Brønshøj Kirkevej,0,128,50,0
5526,Vesterbro-Kongens Enghave,1017444010000,Tietgensgade,0,161,50,0
5527,Østerbro,1014676000000,Marthagade,0,86,40,0
4858,Vanløse,1012332000000,Grøndalsvænge Allé,0,786,50,40
4859,Amager Øst,1014396000000,Luganovej,0,273,50,30
4860,Brønshøj-Husum,1017200000000,Svogerslevvej,0,139,50,0
4861,Indre By,1016228000000,Sankt Annæ Gade,0,451,40,0
4862,Amager Øst,1015756000000,Reberbanegade,0,330,50,0
4863,Brønshøj-Husum,1014852000000,Mullerupvej,0,120,50,0
4864,Amager Vest,1016096020000,Røde Mellemvej,0,58,0,0
4865,Nørrebro,1010864000000,Brohusgade,0,215,50,30
4866,Amager Øst,1012988000000,Holmbladsvænge,0,129,50,0
4867,Brønshøj-Husum,1013252000000,Håbets Allé,0,235,50,0
4871,Amager Vest,1018236000000,Vestermarksvej,0,36,50,0
4872,Brønshøj-Husum,1013500000000,Kagsvang,0,435,50,0
5034,Nørrebro,1015270000000,Ole Maaløes Vej,0,192,50,0
5036,Østerbro,1017126000000,Sundkrogskaj,0,231,50,0
5037,Amager Øst,1018360000000,Willumsvej,0,100,50,0
5534,Amager Øst,1015656000000,Prøvestens Allé,0,180,15,0
