Køn,Alder,Dødsårsag,År,Antal
Kvinder,60-64 år,Godart svulst og af uspecificeret natur,2007,9
Kvinder,60-64 år,Godart svulst og af uspecificeret natur,2008,5
Kvinder,60-64 år,Godart svulst og af uspecificeret natur,2009,7
Kvinder,60-64 år,Godart svulst og af uspecificeret natur,2010,3
Kvinder,60-64 år,Godart svulst og af uspecificeret natur,2011,5
Kvinder,60-64 år,Godart svulst og af uspecificeret natur,2012,7
Kvinder,60-64 år,Godart svulst og af uspecificeret natur,2013,4
Kvinder,60-64 år,Godart svulst og af uspecificeret natur,2014,4
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1982,3
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1983,9
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1984,7
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1985,9
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1986,9
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1987,9
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1988,9
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1989,7
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1990,11
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1991,11
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1992,6
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1993,9
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1994,16
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1995,9
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1996,5
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1997,7
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1998,8
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",1999,15
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2000,9
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2001,8
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2002,13
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2003,16
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2004,5
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2005,13
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2006,15
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2007,11
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2008,14
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2009,12
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2010,12
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2011,9
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2012,6
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2013,7
Kvinder,60-64 år,"Endokrine lidelser, mangelsygdom",2014,14
Kvinder,60-64 år,Sukkersyge,1982,34
Kvinder,60-64 år,Sukkersyge,1983,31
Kvinder,60-64 år,Sukkersyge,1984,21
Kvinder,60-64 år,Sukkersyge,1985,25
Kvinder,60-64 år,Sukkersyge,1986,24
Kvinder,60-64 år,Sukkersyge,1987,26
Kvinder,60-64 år,Sukkersyge,1988,22
Kvinder,60-64 år,Sukkersyge,1989,32
Kvinder,60-64 år,Sukkersyge,1990,17
Kvinder,60-64 år,Sukkersyge,1991,25
Kvinder,60-64 år,Sukkersyge,1992,27
Kvinder,60-64 år,Sukkersyge,1993,28
Kvinder,60-64 år,Sukkersyge,1994,20
Kvinder,60-64 år,Sukkersyge,1995,27
Kvinder,60-64 år,Sukkersyge,1996,11
Kvinder,60-64 år,Sukkersyge,1997,30
Kvinder,60-64 år,Sukkersyge,1998,31
Kvinder,60-64 år,Sukkersyge,1999,32
Kvinder,60-64 år,Sukkersyge,2000,29
Kvinder,60-64 år,Sukkersyge,2001,37
Kvinder,60-64 år,Sukkersyge,2002,33
Kvinder,60-64 år,Sukkersyge,2003,24
Kvinder,60-64 år,Sukkersyge,2004,20
Kvinder,60-64 år,Sukkersyge,2005,27
Kvinder,60-64 år,Sukkersyge,2006,30
Kvinder,60-64 år,Sukkersyge,2007,26
Kvinder,60-64 år,Sukkersyge,2008,29
Kvinder,60-64 år,Sukkersyge,2009,34
Kvinder,60-64 år,Sukkersyge,2010,30
Kvinder,60-64 år,Sukkersyge,2011,16
Kvinder,60-64 år,Sukkersyge,2012,25
Kvinder,60-64 år,Sukkersyge,2013,23
Kvinder,60-64 år,Sukkersyge,2014,21
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1982,0
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1983,2
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1984,0
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1985,1
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1986,1
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1987,4
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1988,2
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1989,2
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1990,0
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1991,3
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1992,0
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1993,2
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1994,0
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1995,1
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1996,2
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1997,1
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1998,3
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,1999,1
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2000,2
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2001,1
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2002,3
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2003,1
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2004,4
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2005,3
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2006,5
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2007,2
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2008,5
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2009,2
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2010,4
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2011,2
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2012,3
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2013,3
Kvinder,60-64 år,Sygdomme i blod/bloddannende organ,2014,4
Kvinder,60-64 år,Mentale lidelser,1982,7
Kvinder,60-64 år,Mentale lidelser,1983,7
Kvinder,60-64 år,Mentale lidelser,1984,5
Kvinder,60-64 år,Mentale lidelser,1985,7
Kvinder,60-64 år,Mentale lidelser,1986,6
Kvinder,60-64 år,Mentale lidelser,1987,7
Kvinder,60-64 år,Mentale lidelser,1988,13
Kvinder,60-64 år,Mentale lidelser,1989,11
Kvinder,60-64 år,Mentale lidelser,1990,14
Kvinder,60-64 år,Mentale lidelser,1991,7
Kvinder,60-64 år,Mentale lidelser,1992,8
Kvinder,60-64 år,Mentale lidelser,1993,13
Kvinder,60-64 år,Mentale lidelser,1994,8
Kvinder,60-64 år,Mentale lidelser,1995,11
Kvinder,60-64 år,Mentale lidelser,1996,11
Kvinder,60-64 år,Mentale lidelser,1997,8
Kvinder,60-64 år,Mentale lidelser,1998,21
Kvinder,60-64 år,Mentale lidelser,1999,26
Kvinder,60-64 år,Mentale lidelser,2000,23
Kvinder,60-64 år,Mentale lidelser,2001,18
Kvinder,60-64 år,Mentale lidelser,2002,26
Kvinder,60-64 år,Mentale lidelser,2003,31
Kvinder,60-64 år,Mentale lidelser,2004,40
Kvinder,60-64 år,Mentale lidelser,2005,31
Kvinder,60-64 år,Mentale lidelser,2006,39
Kvinder,60-64 år,Mentale lidelser,2007,48
Kvinder,60-64 år,Mentale lidelser,2008,63
Kvinder,60-64 år,Mentale lidelser,2009,49
Kvinder,60-64 år,Mentale lidelser,2010,41
Kvinder,60-64 år,Mentale lidelser,2011,40
Kvinder,60-64 år,Mentale lidelser,2012,38
Kvinder,60-64 år,Mentale lidelser,2013,49
Kvinder,60-64 år,Mentale lidelser,2014,45
Kvinder,60-64 år,Hjernehindebetændelse,1982,3
Kvinder,60-64 år,Hjernehindebetændelse,1983,2
Kvinder,60-64 år,Hjernehindebetændelse,1984,0
Kvinder,60-64 år,Hjernehindebetændelse,1985,0
Kvinder,60-64 år,Hjernehindebetændelse,1986,2
Kvinder,60-64 år,Hjernehindebetændelse,1987,0
Kvinder,60-64 år,Hjernehindebetændelse,1988,0
Kvinder,60-64 år,Hjernehindebetændelse,1989,1
Kvinder,60-64 år,Hjernehindebetændelse,1990,2
Kvinder,60-64 år,Hjernehindebetændelse,1991,4
Kvinder,60-64 år,Hjernehindebetændelse,1992,1
Kvinder,60-64 år,Hjernehindebetændelse,1993,1
Kvinder,60-64 år,Hjernehindebetændelse,1994,3
Kvinder,60-64 år,Hjernehindebetændelse,1995,1
Kvinder,60-64 år,Hjernehindebetændelse,1996,0
Kvinder,60-64 år,Hjernehindebetændelse,1997,0
Kvinder,60-64 år,Hjernehindebetændelse,1998,2
Kvinder,60-64 år,Hjernehindebetændelse,1999,1
Kvinder,60-64 år,Hjernehindebetændelse,2000,2
Kvinder,60-64 år,Hjernehindebetændelse,2001,1
Kvinder,60-64 år,Hjernehindebetændelse,2002,3
Kvinder,60-64 år,Hjernehindebetændelse,2003,0
Kvinder,60-64 år,Hjernehindebetændelse,2004,0
Kvinder,60-64 år,Hjernehindebetændelse,2005,0
Kvinder,60-64 år,Hjernehindebetændelse,2006,0
Kvinder,60-64 år,Hjernehindebetændelse,2007,0
Kvinder,60-64 år,Hjernehindebetændelse,2008,0
Kvinder,60-64 år,Hjernehindebetændelse,2009,2
Kvinder,60-64 år,Hjernehindebetændelse,2010,0
Kvinder,60-64 år,Hjernehindebetændelse,2011,2
Kvinder,60-64 år,Hjernehindebetændelse,2012,1
Kvinder,60-64 år,Hjernehindebetændelse,2013,2
Kvinder,60-64 år,Hjernehindebetændelse,2014,1
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1982,22
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1983,24
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1984,22
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1985,23
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1986,21
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1987,24
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1988,18
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1989,15
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1990,19
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1991,23
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1992,22
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1993,32
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1994,26
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1995,20
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1996,39
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1997,27
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1998,28
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,1999,21
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2000,28
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2001,26
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2002,24
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2003,25
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2004,32
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2005,38
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2006,41
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2007,53
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2008,46
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2009,37
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2010,35
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2011,40
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2012,43
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2013,42
Kvinder,60-64 år,Sygdomme i nervesystem og sanseorgan,2014,34
Kvinder,60-64 år,Gigtfeber og følgetilstande,1982,13
Kvinder,60-64 år,Gigtfeber og følgetilstande,1983,12
Kvinder,60-64 år,Gigtfeber og følgetilstande,1984,6
Kvinder,60-64 år,Gigtfeber og følgetilstande,1985,13
Kvinder,60-64 år,Gigtfeber og følgetilstande,1986,14
Kvinder,60-64 år,Gigtfeber og følgetilstande,1987,8
Kvinder,60-64 år,Gigtfeber og følgetilstande,1988,10
Kvinder,60-64 år,Gigtfeber og følgetilstande,1989,8
Kvinder,60-64 år,Gigtfeber og følgetilstande,1990,7
Kvinder,60-64 år,Gigtfeber og følgetilstande,1991,6
Kvinder,60-64 år,Gigtfeber og følgetilstande,1992,10
Kvinder,60-64 år,Gigtfeber og følgetilstande,1993,7
Kvinder,60-64 år,Gigtfeber og følgetilstande,1994,1
Kvinder,60-64 år,Gigtfeber og følgetilstande,1995,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,1996,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,1997,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,1998,1
Kvinder,60-64 år,Gigtfeber og følgetilstande,1999,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,2000,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,2001,1
Kvinder,60-64 år,Gigtfeber og følgetilstande,2002,1
Kvinder,60-64 år,Gigtfeber og følgetilstande,2003,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,2004,1
Kvinder,60-64 år,Gigtfeber og følgetilstande,2005,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,2006,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,2007,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,2008,2
Kvinder,60-64 år,Gigtfeber og følgetilstande,2009,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,2010,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,2011,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,2012,0
Kvinder,60-64 år,Gigtfeber og følgetilstande,2013,1
Kvinder,60-64 år,Gigtfeber og følgetilstande,2014,0
Kvinder,60-64 år,Blodtryksforhøjelse,1982,13
Kvinder,60-64 år,Blodtryksforhøjelse,1983,12
Kvinder,60-64 år,Blodtryksforhøjelse,1984,19
Kvinder,60-64 år,Blodtryksforhøjelse,1985,10
Kvinder,60-64 år,Blodtryksforhøjelse,1986,8
Kvinder,60-64 år,Blodtryksforhøjelse,1987,13
Kvinder,60-64 år,Blodtryksforhøjelse,1988,12
Kvinder,60-64 år,Blodtryksforhøjelse,1989,15
Kvinder,60-64 år,Blodtryksforhøjelse,1990,8
Kvinder,60-64 år,Blodtryksforhøjelse,1991,7
Kvinder,60-64 år,Blodtryksforhøjelse,1992,8
Kvinder,60-64 år,Blodtryksforhøjelse,1993,12
Kvinder,60-64 år,Blodtryksforhøjelse,1994,14
Kvinder,60-64 år,Blodtryksforhøjelse,1995,11
Kvinder,60-64 år,Blodtryksforhøjelse,1996,10
Kvinder,60-64 år,Blodtryksforhøjelse,1997,6
Kvinder,60-64 år,Blodtryksforhøjelse,1998,9
Kvinder,60-64 år,Blodtryksforhøjelse,1999,14
Kvinder,60-64 år,Blodtryksforhøjelse,2000,4
Kvinder,60-64 år,Blodtryksforhøjelse,2001,10
Kvinder,60-64 år,Blodtryksforhøjelse,2002,18
Kvinder,60-64 år,Blodtryksforhøjelse,2003,10
Kvinder,60-64 år,Blodtryksforhøjelse,2004,11
Kvinder,60-64 år,Blodtryksforhøjelse,2005,9
Kvinder,60-64 år,Blodtryksforhøjelse,2006,10
Kvinder,60-64 år,Blodtryksforhøjelse,2007,9
Kvinder,60-64 år,Blodtryksforhøjelse,2008,17
Kvinder,60-64 år,Blodtryksforhøjelse,2009,16
Kvinder,60-64 år,Blodtryksforhøjelse,2010,6
Kvinder,60-64 år,Blodtryksforhøjelse,2011,8
Kvinder,60-64 år,Blodtryksforhøjelse,2012,10
Kvinder,60-64 år,Blodtryksforhøjelse,2013,7
Kvinder,60-64 år,Blodtryksforhøjelse,2014,9
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1982,300
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1983,300
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1984,295
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1985,262
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1986,271
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1987,229
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1988,263
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1989,218
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1990,223
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1991,200
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1992,191
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1993,209
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1994,159
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1995,188
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1996,144
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1997,111
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1998,132
Kvinder,60-64 år,Iskæmiske hjertesygdomme,1999,96
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2000,119
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2001,100
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2002,83
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2003,84
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2004,76
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2005,76
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2006,82
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2007,67
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2008,47
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2009,55
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2010,50
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2011,51
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2012,53
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2013,51
Kvinder,60-64 år,Iskæmiske hjertesygdomme,2014,47
Kvinder,60-64 år,Andre hjertesygdomme,1982,32
Kvinder,60-64 år,Andre hjertesygdomme,1983,26
Kvinder,60-64 år,Andre hjertesygdomme,1984,39
Kvinder,60-64 år,Andre hjertesygdomme,1985,33
Kvinder,60-64 år,Andre hjertesygdomme,1986,29
Kvinder,60-64 år,Andre hjertesygdomme,1987,44
Kvinder,60-64 år,Andre hjertesygdomme,1988,41
Kvinder,60-64 år,Andre hjertesygdomme,1989,33
Kvinder,60-64 år,Andre hjertesygdomme,1990,38
Kvinder,60-64 år,Andre hjertesygdomme,1991,41
Kvinder,60-64 år,Andre hjertesygdomme,1992,36
Kvinder,60-64 år,Andre hjertesygdomme,1993,30
Kvinder,60-64 år,Andre hjertesygdomme,1994,43
Kvinder,60-64 år,Andre hjertesygdomme,1995,48
Kvinder,60-64 år,Andre hjertesygdomme,1996,34
Kvinder,60-64 år,Andre hjertesygdomme,1997,46
Kvinder,60-64 år,Andre hjertesygdomme,1998,40
Kvinder,60-64 år,Andre hjertesygdomme,1999,46
Kvinder,60-64 år,Andre hjertesygdomme,2000,55
Kvinder,60-64 år,Andre hjertesygdomme,2001,44
Kvinder,60-64 år,Andre hjertesygdomme,2002,38
Kvinder,60-64 år,Andre hjertesygdomme,2003,41
Kvinder,60-64 år,Andre hjertesygdomme,2004,35
Kvinder,60-64 år,Andre hjertesygdomme,2005,48
Kvinder,60-64 år,Andre hjertesygdomme,2006,45
Kvinder,60-64 år,Andre hjertesygdomme,2007,30
Kvinder,60-64 år,Andre hjertesygdomme,2008,34
Kvinder,60-64 år,Andre hjertesygdomme,2009,31
Kvinder,60-64 år,Andre hjertesygdomme,2010,28
Kvinder,60-64 år,Andre hjertesygdomme,2011,35
Kvinder,60-64 år,Andre hjertesygdomme,2012,33
Kvinder,60-64 år,Andre hjertesygdomme,2013,22
Kvinder,60-64 år,Andre hjertesygdomme,2014,32
Kvinder,60-64 år,Karsygdomme i hjerne,1982,94
Kvinder,60-64 år,Karsygdomme i hjerne,1983,98
Kvinder,60-64 år,Karsygdomme i hjerne,1984,61
Kvinder,60-64 år,Karsygdomme i hjerne,1985,83
Kvinder,60-64 år,Karsygdomme i hjerne,1986,83
Kvinder,60-64 år,Karsygdomme i hjerne,1987,72
Kvinder,60-64 år,Karsygdomme i hjerne,1988,70
Kvinder,60-64 år,Karsygdomme i hjerne,1989,76
Kvinder,60-64 år,Karsygdomme i hjerne,1990,93
Kvinder,60-64 år,Karsygdomme i hjerne,1991,94
Kvinder,60-64 år,Karsygdomme i hjerne,1992,84
Kvinder,60-64 år,Karsygdomme i hjerne,1993,97
Kvinder,60-64 år,Karsygdomme i hjerne,1994,63
Kvinder,60-64 år,Karsygdomme i hjerne,1995,60
Kvinder,60-64 år,Karsygdomme i hjerne,1996,61
Kvinder,60-64 år,Karsygdomme i hjerne,1997,53
Kvinder,60-64 år,Karsygdomme i hjerne,1998,71
Kvinder,60-64 år,Karsygdomme i hjerne,1999,75
Kvinder,60-64 år,Karsygdomme i hjerne,2000,76
Kvinder,60-64 år,Karsygdomme i hjerne,2001,59
Kvinder,60-64 år,Karsygdomme i hjerne,2002,64
Kvinder,60-64 år,Karsygdomme i hjerne,2003,66
Kvinder,60-64 år,Karsygdomme i hjerne,2004,68
Kvinder,60-64 år,Karsygdomme i hjerne,2005,77
Kvinder,60-64 år,Karsygdomme i hjerne,2006,76
Kvinder,60-64 år,Karsygdomme i hjerne,2007,53
Kvinder,60-64 år,Karsygdomme i hjerne,2008,48
Kvinder,60-64 år,Karsygdomme i hjerne,2009,63
Kvinder,60-64 år,Karsygdomme i hjerne,2010,61
Kvinder,60-64 år,Karsygdomme i hjerne,2011,48
Kvinder,60-64 år,Karsygdomme i hjerne,2012,38
Kvinder,60-64 år,Karsygdomme i hjerne,2013,47
Kvinder,60-64 år,Karsygdomme i hjerne,2014,40
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1982,23
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1983,14
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1984,22
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1985,30
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1986,17
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1987,24
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1988,25
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1989,21
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1990,22
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1991,26
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1992,23
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1993,28
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1994,14
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1995,17
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1996,24
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1997,16
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1998,21
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",1999,17
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2000,16
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2001,12
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2002,17
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2003,14
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2004,33
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2005,19
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2006,25
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2007,16
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2008,10
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2009,19
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2010,14
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2011,11
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2012,11
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2013,7
Kvinder,60-64 år,"Sygdomme i arterier, arterioler og kapil",2014,12
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1982,12
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1983,10
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1984,19
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1985,2
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1986,10
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1987,10
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1988,9
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1989,6
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1990,4
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1991,11
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1992,14
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1993,9
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1994,11
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1995,15
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1996,15
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1997,10
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1998,12
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,1999,12
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2000,5
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2001,6
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2002,13
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2003,6
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2004,15
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2005,7
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2006,7
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2007,6
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2008,5
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2009,5
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2010,6
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2011,8
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2012,4
Kvinder,60-64 år,Andre sygdomme i kredsløbsorganer,2013,6
